time,city,speed_kt,deg
2026-03-11 14:10:00,Juanda,4.6,191
2026-03-11 14:10:00,Perak,4.0,244
2026-03-11 14:10:00,Bawean,14.8,279
2026-03-11 14:10:00,Kalianget,4.2,262
2026-03-11 14:10:00,Banyuwangi,3.1,221
2026-03-11 14:10:00,KarangPloso,4.6,211
2026-03-11 14:10:00,Tretes,5.8,202
2026-03-11 14:10:00,KarangKates,2.5,31
2026-03-11 14:10:00,Sawahan,4.3,200
2026-03-11 14:10:00,Tuban,5.2,264
2026-03-11 14:10:00,Pacitan,5.0,275
2026-03-11 14:10:00,Dhoho,6.0,188
2026-03-11 14:20:00,Juanda,4.6,191
2026-03-11 14:20:00,Perak,4.0,244
2026-03-11 14:20:00,Bawean,14.8,279
2026-03-11 14:20:00,Kalianget,4.2,262
2026-03-11 14:20:00,Banyuwangi,3.1,221
2026-03-11 14:20:00,KarangPloso,4.6,211
2026-03-11 14:20:00,Tretes,5.8,202
2026-03-11 14:20:00,KarangKates,2.5,31
2026-03-11 14:20:00,Sawahan,4.3,200
2026-03-11 14:20:00,Tuban,5.2,264
2026-03-11 14:20:00,Pacitan,5.0,275
2026-03-11 14:20:00,Dhoho,6.0,188
2026-03-11 14:30:00,Juanda,4.6,191
2026-03-11 14:30:00,Perak,2.0,0
2026-03-11 14:30:00,Bawean,15.0,280
2026-03-11 14:30:00,Kalianget,4.2,262
2026-03-11 14:30:00,Banyuwangi,3.1,221
2026-03-11 14:30:00,KarangPloso,4.6,211
2026-03-11 14:30:00,Tretes,5.4,207
2026-03-11 14:30:00,KarangKates,2.4,25
2026-03-11 14:30:00,Sawahan,4.3,200
2026-03-11 14:30:00,Tuban,4.8,252
2026-03-11 14:30:00,Pacitan,5.0,288
2026-03-11 14:30:00,Dhoho,6.2,191
2026-03-11 14:40:00,Juanda,4.4,181
2026-03-11 14:40:00,Perak,3.2,211
2026-03-11 14:40:00,Bawean,15.0,280
2026-03-11 14:40:00,Kalianget,4.7,289
2026-03-11 14:40:00,Banyuwangi,2.7,237
2026-03-11 14:40:00,KarangPloso,4.6,214
2026-03-11 14:40:00,Tretes,5.4,207
2026-03-11 14:40:00,KarangKates,2.4,25
2026-03-11 14:40:00,Sawahan,4.1,195
2026-03-11 14:40:00,Tuban,4.8,252
2026-03-11 14:40:00,Pacitan,5.0,288
2026-03-11 14:40:00,Dhoho,6.2,191
2026-03-11 14:50:00,Juanda,4.4,181
2026-03-11 14:50:00,Perak,3.2,211
2026-03-11 14:50:00,Bawean,15.0,280
2026-03-11 14:50:00,Kalianget,4.7,289
2026-03-11 14:50:00,Banyuwangi,2.7,237
2026-03-11 14:50:00,KarangPloso,4.6,214
2026-03-11 14:50:00,Tretes,5.4,207
2026-03-11 14:50:00,KarangKates,2.4,25
2026-03-11 14:50:00,Sawahan,4.1,195
2026-03-11 14:50:00,Tuban,4.8,252
2026-03-11 14:50:00,Pacitan,5.0,288
2026-03-11 14:50:00,Dhoho,6.2,191
2026-03-11 15:00:00,Juanda,4.4,181
2026-03-11 15:00:00,Perak,3.2,211
2026-03-11 15:00:00,Bawean,15.0,280
2026-03-11 15:00:00,Kalianget,4.7,289
2026-03-11 15:00:00,Banyuwangi,2.7,237
2026-03-11 15:00:00,KarangPloso,4.6,214
2026-03-11 15:00:00,Tretes,5.4,207
2026-03-11 15:00:00,KarangKates,2.4,25
2026-03-11 15:00:00,Sawahan,4.1,195
2026-03-11 15:00:00,Tuban,4.8,252
2026-03-11 15:00:00,Pacitan,5.0,288
2026-03-11 15:00:00,Dhoho,6.2,191
2026-03-11 15:10:00,Juanda,4.4,181
2026-03-11 15:10:00,Perak,3.2,211
2026-03-11 15:10:00,Bawean,15.0,280
2026-03-11 15:10:00,Kalianget,4.7,289
2026-03-11 15:10:00,Banyuwangi,2.7,237
2026-03-11 15:10:00,KarangPloso,4.6,214
2026-03-11 15:10:00,Tretes,5.4,207
2026-03-11 15:10:00,KarangKates,2.4,25
2026-03-11 15:10:00,Sawahan,4.1,195
2026-03-11 15:10:00,Tuban,4.8,252
2026-03-11 15:10:00,Pacitan,5.0,288
2026-03-11 15:10:00,Dhoho,6.2,191
2026-03-11 15:20:00,Juanda,4.4,181
2026-03-11 15:20:00,Perak,3.2,211
2026-03-11 15:20:00,Bawean,15.0,280
2026-03-11 15:20:00,Kalianget,4.7,289
2026-03-11 15:20:00,Banyuwangi,2.7,237
2026-03-11 15:20:00,KarangPloso,4.6,214
2026-03-11 15:20:00,Tretes,5.4,207
2026-03-11 15:20:00,KarangKates,2.4,25
2026-03-11 15:20:00,Sawahan,4.1,195
2026-03-11 15:20:00,Tuban,4.8,252
2026-03-11 15:20:00,Pacitan,5.0,288
2026-03-11 15:20:00,Dhoho,6.2,191
2026-03-11 15:30:00,Juanda,4.4,197
2026-03-11 15:30:00,Perak,3.2,211
2026-03-11 15:30:00,Bawean,16.3,280
2026-03-11 15:30:00,Kalianget,4.2,301
2026-03-11 15:30:00,Banyuwangi,2.7,237
2026-03-11 15:30:00,KarangPloso,4.9,222
2026-03-11 15:30:00,Tretes,5.1,216
2026-03-11 15:30:00,KarangKates,2.4,25
2026-03-11 15:30:00,Sawahan,4.1,195
2026-03-11 15:30:00,Tuban,4.8,252
2026-03-11 15:30:00,Pacitan,5.5,289
2026-03-11 15:30:00,Dhoho,5.4,195
2026-03-11 15:40:00,Juanda,4.4,197
2026-03-11 15:40:00,Perak,3.2,221
2026-03-11 15:40:00,Bawean,16.3,280
2026-03-11 15:40:00,Kalianget,4.2,301
2026-03-11 15:40:00,Banyuwangi,3.1,236
2026-03-11 15:40:00,KarangPloso,4.9,222
2026-03-11 15:40:00,Tretes,5.1,216
2026-03-11 15:40:00,KarangKates,2.7,24
2026-03-11 15:40:00,Sawahan,3.8,199
2026-03-11 15:40:00,Tuban,7.4,247
2026-03-11 15:40:00,Pacitan,5.5,289
2026-03-11 15:40:00,Dhoho,5.4,195
2026-03-11 15:50:00,Juanda,4.4,197
2026-03-11 15:50:00,Perak,3.2,221
2026-03-11 15:50:00,Bawean,16.3,280
2026-03-11 15:50:00,Kalianget,4.2,301
2026-03-11 15:50:00,Banyuwangi,3.1,236
2026-03-11 15:50:00,KarangPloso,4.9,222
2026-03-11 15:50:00,Tretes,5.1,216
2026-03-11 15:50:00,KarangKates,2.7,24
2026-03-11 15:50:00,Sawahan,3.8,199
2026-03-11 15:50:00,Tuban,7.4,247
2026-03-11 15:50:00,Pacitan,5.5,289
2026-03-11 15:50:00,Dhoho,5.4,195
2026-03-11 16:00:00,Juanda,4.4,197
2026-03-11 16:00:00,Perak,3.2,221
2026-03-11 16:00:00,Bawean,16.3,280
2026-03-11 16:00:00,Kalianget,4.2,301
2026-03-11 16:00:00,Banyuwangi,3.1,236
2026-03-11 16:00:00,KarangPloso,4.9,222
2026-03-11 16:00:00,Tretes,5.1,216
2026-03-11 16:00:00,KarangKates,2.7,24
2026-03-11 16:00:00,Sawahan,3.8,199
2026-03-11 16:00:00,Tuban,7.4,247
2026-03-11 16:00:00,Pacitan,5.5,289
2026-03-11 16:00:00,Dhoho,5.4,195
2026-03-11 16:10:00,Juanda,4.4,197
2026-03-11 16:10:00,Perak,3.2,221
2026-03-11 16:10:00,Bawean,16.3,280
2026-03-11 16:10:00,Kalianget,4.2,301
2026-03-11 16:10:00,Banyuwangi,3.1,236
2026-03-11 16:10:00,KarangPloso,4.9,222
2026-03-11 16:10:00,Tretes,5.1,216
2026-03-11 16:10:00,KarangKates,2.7,24
2026-03-11 16:10:00,Sawahan,3.8,199
2026-03-11 16:10:00,Tuban,7.4,247
2026-03-11 16:10:00,Pacitan,5.5,289
2026-03-11 16:10:00,Dhoho,5.4,195
2026-03-11 16:20:00,Juanda,4.4,197
2026-03-11 16:20:00,Perak,3.2,221
2026-03-11 16:20:00,Bawean,16.3,280
2026-03-11 16:20:00,Kalianget,4.2,301
2026-03-11 16:20:00,Banyuwangi,3.1,236
2026-03-11 16:20:00,KarangPloso,4.9,222
2026-03-11 16:20:00,Tretes,5.1,216
2026-03-11 16:20:00,KarangKates,2.7,24
2026-03-11 16:20:00,Sawahan,3.8,199
2026-03-11 16:20:00,Tuban,7.4,247
2026-03-11 16:20:00,Pacitan,5.5,289
2026-03-11 16:20:00,Dhoho,5.4,195
2026-03-11 16:30:00,Juanda,3.5,211
2026-03-11 16:30:00,Perak,2.8,247
2026-03-11 16:30:00,Bawean,15.8,270
2026-03-11 16:30:00,Kalianget,4.8,308
2026-03-11 16:30:00,Banyuwangi,2.4,219
2026-03-11 16:30:00,KarangPloso,4.9,222
2026-03-11 16:30:00,Tretes,4.8,211
2026-03-11 16:30:00,KarangKates,2.3,39
2026-03-11 16:30:00,Sawahan,3.6,205
2026-03-11 16:30:00,Tuban,7.9,231
2026-03-11 16:30:00,Pacitan,5.5,289
2026-03-11 16:30:00,Dhoho,5.4,195
2026-03-11 16:40:00,Juanda,3.5,211
2026-03-11 16:40:00,Perak,2.8,247
2026-03-11 16:40:00,Bawean,15.8,270
2026-03-11 16:40:00,Kalianget,4.8,308
2026-03-11 16:40:00,Banyuwangi,2.4,219
2026-03-11 16:40:00,KarangPloso,4.5,217
2026-03-11 16:40:00,Tretes,4.8,211
2026-03-11 16:40:00,KarangKates,2.3,39
2026-03-11 16:40:00,Sawahan,3.6,205
2026-03-11 16:40:00,Tuban,7.9,231
2026-03-11 16:40:00,Pacitan,5.3,297
2026-03-11 16:40:00,Dhoho,4.4,206
2026-03-11 16:50:00,Juanda,3.5,211
2026-03-11 16:50:00,Perak,2.8,247
2026-03-11 16:50:00,Bawean,15.8,270
2026-03-11 16:50:00,Kalianget,4.8,308
2026-03-11 16:50:00,Banyuwangi,2.4,219
2026-03-11 16:50:00,KarangPloso,4.5,217
2026-03-11 16:50:00,Tretes,4.8,211
2026-03-11 16:50:00,KarangKates,2.3,39
2026-03-11 16:50:00,Sawahan,3.6,205
2026-03-11 16:50:00,Tuban,7.9,231
2026-03-11 16:50:00,Pacitan,5.3,297
2026-03-11 16:50:00,Dhoho,4.4,206
2026-03-11 17:00:00,Juanda,3.5,211
2026-03-11 17:00:00,Perak,2.8,247
2026-03-11 17:00:00,Bawean,15.8,270
2026-03-11 17:00:00,Kalianget,4.8,308
2026-03-11 17:00:00,Banyuwangi,2.4,219
2026-03-11 17:00:00,KarangPloso,4.5,217
2026-03-11 17:00:00,Tretes,4.8,211
2026-03-11 17:00:00,KarangKates,2.3,39
2026-03-11 17:00:00,Sawahan,3.6,205
2026-03-11 17:00:00,Tuban,7.9,231
2026-03-11 17:00:00,Pacitan,5.3,297
2026-03-11 17:00:00,Dhoho,4.4,206
2026-03-11 17:10:00,Juanda,3.5,211
2026-03-11 17:10:00,Perak,2.8,247
2026-03-11 17:10:00,Bawean,15.8,270
2026-03-11 17:10:00,Kalianget,4.8,308
2026-03-11 17:10:00,Banyuwangi,2.4,219
2026-03-11 17:10:00,KarangPloso,4.5,217
2026-03-11 17:10:00,Tretes,4.8,211
2026-03-11 17:10:00,KarangKates,2.3,39
2026-03-11 17:10:00,Sawahan,3.6,205
2026-03-11 17:10:00,Tuban,7.9,231
2026-03-11 17:10:00,Pacitan,5.3,297
2026-03-11 17:10:00,Dhoho,4.4,206
2026-03-11 17:20:00,Juanda,3.5,211
2026-03-11 17:20:00,Perak,2.8,247
2026-03-11 17:20:00,Bawean,15.8,270
2026-03-11 17:20:00,Kalianget,4.8,308
2026-03-11 17:20:00,Banyuwangi,2.4,219
2026-03-11 17:20:00,KarangPloso,4.5,217
2026-03-11 17:20:00,Tretes,4.8,211
2026-03-11 17:20:00,KarangKates,2.3,39
2026-03-11 17:20:00,Sawahan,3.6,205
2026-03-11 17:20:00,Tuban,7.9,231
2026-03-11 17:20:00,Pacitan,5.3,297
2026-03-11 17:20:00,Dhoho,4.4,206
2026-03-11 17:30:00,Juanda,3.3,240
2026-03-11 17:30:00,Perak,3.9,275
2026-03-11 17:30:00,Bawean,15.8,270
2026-03-11 17:30:00,Kalianget,4.7,304
2026-03-11 17:30:00,Banyuwangi,2.2,236
2026-03-11 17:30:00,KarangPloso,4.5,221
2026-03-11 17:30:00,Tretes,4.8,211
2026-03-11 17:30:00,KarangKates,2.3,39
2026-03-11 17:30:00,Sawahan,3.6,205
2026-03-11 17:30:00,Tuban,7.9,231
2026-03-11 17:30:00,Pacitan,5.9,303
2026-03-11 17:30:00,Dhoho,4.4,207
2026-03-11 17:40:00,Juanda,3.3,240
2026-03-11 17:40:00,Perak,3.9,275
2026-03-11 17:40:00,Bawean,15.1,266
2026-03-11 17:40:00,Kalianget,4.7,304
2026-03-11 17:40:00,Banyuwangi,2.2,236
2026-03-11 17:40:00,KarangPloso,4.5,221
2026-03-11 17:40:00,Tretes,4.9,214
2026-03-11 17:40:00,KarangKates,1.9,26
2026-03-11 17:40:00,Sawahan,4.1,199
2026-03-11 17:40:00,Tuban,7.5,231
2026-03-11 17:40:00,Pacitan,5.9,303
2026-03-11 17:40:00,Dhoho,4.4,207
2026-03-11 17:50:00,Juanda,3.3,240
2026-03-11 17:50:00,Perak,3.9,275
2026-03-11 17:50:00,Bawean,15.1,266
2026-03-11 17:50:00,Kalianget,4.7,304
2026-03-11 17:50:00,Banyuwangi,2.2,236
2026-03-11 17:50:00,KarangPloso,4.5,221
2026-03-11 17:50:00,Tretes,4.9,214
2026-03-11 17:50:00,KarangKates,1.9,26
2026-03-11 17:50:00,Sawahan,4.1,199
2026-03-11 17:50:00,Tuban,7.5,231
2026-03-11 17:50:00,Pacitan,5.9,303
2026-03-11 17:50:00,Dhoho,4.4,207
2026-03-11 18:00:00,Juanda,3.3,240
2026-03-11 18:00:00,Perak,3.9,275
2026-03-11 18:00:00,Bawean,15.1,266
2026-03-11 18:00:00,Kalianget,4.7,304
2026-03-11 18:00:00,Banyuwangi,2.2,236
2026-03-11 18:00:00,KarangPloso,4.5,221
2026-03-11 18:00:00,Tretes,4.9,214
2026-03-11 18:00:00,KarangKates,1.9,26
2026-03-11 18:00:00,Sawahan,4.1,199
2026-03-11 18:00:00,Tuban,7.5,231
2026-03-11 18:00:00,Pacitan,5.9,303
2026-03-11 18:00:00,Dhoho,4.4,207
2026-03-11 18:10:00,Juanda,3.3,240
2026-03-11 18:10:00,Perak,3.9,275
2026-03-11 18:10:00,Bawean,15.1,266
2026-03-11 18:10:00,Kalianget,4.7,304
2026-03-11 18:10:00,Banyuwangi,2.2,236
2026-03-11 18:10:00,KarangPloso,4.5,221
2026-03-11 18:10:00,Tretes,4.9,214
2026-03-11 18:10:00,KarangKates,1.9,26
2026-03-11 18:10:00,Sawahan,4.1,199
2026-03-11 18:10:00,Tuban,7.5,231
2026-03-11 18:10:00,Pacitan,5.9,303
2026-03-11 18:10:00,Dhoho,4.4,207
2026-03-11 18:20:00,Juanda,3.3,240
2026-03-11 18:20:00,Perak,3.9,275
2026-03-11 18:20:00,Bawean,15.1,266
2026-03-11 18:20:00,Kalianget,4.7,304
2026-03-11 18:20:00,Banyuwangi,2.2,236
2026-03-11 18:20:00,KarangPloso,4.5,221
2026-03-11 18:20:00,Tretes,4.9,214
2026-03-11 18:20:00,KarangKates,1.9,26
2026-03-11 18:20:00,Sawahan,4.1,199
2026-03-11 18:20:00,Tuban,7.5,231
2026-03-11 18:20:00,Pacitan,5.9,303
2026-03-11 18:20:00,Dhoho,4.4,207
2026-03-11 18:30:00,Juanda,4.0,259
2026-03-11 18:30:00,Perak,4.5,269
2026-03-11 18:30:00,Bawean,15.1,266
2026-03-11 18:30:00,Kalianget,4.7,304
2026-03-11 18:30:00,Banyuwangi,2.2,236
2026-03-11 18:30:00,KarangPloso,4.7,218
2026-03-11 18:30:00,Tretes,5.0,216
2026-03-11 18:30:00,KarangKates,1.0,29
2026-03-11 18:30:00,Sawahan,4.0,204
2026-03-11 18:30:00,Tuban,7.5,231
2026-03-11 18:30:00,Pacitan,5.9,303
2026-03-11 18:30:00,Dhoho,4.8,201
2026-03-11 18:40:00,Juanda,4.0,259
2026-03-11 18:40:00,Perak,4.5,269
2026-03-11 18:40:00,Bawean,14.7,264
2026-03-11 18:40:00,Kalianget,4.9,299
2026-03-11 18:40:00,Banyuwangi,2.2,225
2026-03-11 18:40:00,KarangPloso,4.7,218
2026-03-11 18:40:00,Tretes,5.0,216
2026-03-11 18:40:00,KarangKates,1.0,29
2026-03-11 18:40:00,Sawahan,4.0,204
2026-03-11 18:40:00,Tuban,8.4,246
2026-03-11 18:40:00,Pacitan,5.7,302
2026-03-11 18:40:00,Dhoho,4.8,201
2026-03-11 18:50:00,Juanda,4.0,259
2026-03-11 18:50:00,Perak,4.5,269
2026-03-11 18:50:00,Bawean,14.7,264
2026-03-11 18:50:00,Kalianget,4.9,299
2026-03-11 18:50:00,Banyuwangi,2.2,225
2026-03-11 18:50:00,KarangPloso,4.7,218
2026-03-11 18:50:00,Tretes,5.0,216
2026-03-11 18:50:00,KarangKates,1.0,29
2026-03-11 18:50:00,Sawahan,4.0,204
2026-03-11 18:50:00,Tuban,8.4,246
2026-03-11 18:50:00,Pacitan,5.7,302
2026-03-11 18:50:00,Dhoho,4.8,201
2026-03-11 19:00:00,Juanda,4.0,259
2026-03-11 19:00:00,Perak,4.5,269
2026-03-11 19:00:00,Bawean,14.7,264
2026-03-11 19:00:00,Kalianget,4.9,299
2026-03-11 19:00:00,Banyuwangi,2.2,225
2026-03-11 19:00:00,KarangPloso,4.7,218
2026-03-11 19:00:00,Tretes,5.0,216
2026-03-11 19:00:00,KarangKates,1.0,29
2026-03-11 19:00:00,Sawahan,4.0,204
2026-03-11 19:00:00,Tuban,8.4,246
2026-03-11 19:00:00,Pacitan,5.7,302
2026-03-11 19:00:00,Dhoho,4.8,201
2026-03-11 19:10:00,Juanda,5.0,150
2026-03-11 19:10:00,Perak,4.5,269
2026-03-11 19:10:00,Bawean,14.7,264
2026-03-11 19:10:00,Kalianget,4.9,299
2026-03-11 19:10:00,Banyuwangi,2.2,225
2026-03-11 19:10:00,KarangPloso,4.7,218
2026-03-11 19:10:00,Tretes,5.0,216
2026-03-11 19:10:00,KarangKates,1.0,29
2026-03-11 19:10:00,Sawahan,4.0,204
2026-03-11 19:10:00,Tuban,8.4,246
2026-03-11 19:10:00,Pacitan,5.7,302
2026-03-11 19:10:00,Dhoho,4.8,201
2026-03-11 19:20:00,Juanda,4.0,259
2026-03-11 19:20:00,Perak,4.5,269
2026-03-11 19:20:00,Bawean,14.7,264
2026-03-11 19:20:00,Kalianget,4.9,299
2026-03-11 19:20:00,Banyuwangi,2.2,225
2026-03-11 19:20:00,KarangPloso,4.7,218
2026-03-11 19:20:00,Tretes,5.0,216
2026-03-11 19:20:00,KarangKates,1.0,29
2026-03-11 19:20:00,Sawahan,4.0,204
2026-03-11 19:20:00,Tuban,8.4,246
2026-03-11 19:20:00,Pacitan,5.7,302
2026-03-11 19:20:00,Dhoho,4.8,201
2026-03-11 19:30:00,Juanda,3.0,264
2026-03-11 19:30:00,Perak,4.3,266
2026-03-11 19:30:00,Bawean,14.4,261
2026-03-11 19:30:00,Kalianget,3.2,274
2026-03-11 19:30:00,Banyuwangi,2.4,247
2026-03-11 19:30:00,KarangPloso,4.8,216
2026-03-11 19:30:00,Tretes,5.1,211
2026-03-11 19:30:00,KarangKates,1.0,29
2026-03-11 19:30:00,Sawahan,3.9,205
2026-03-11 19:30:00,Tuban,8.4,246
2026-03-11 19:30:00,Pacitan,5.1,309
2026-03-11 19:30:00,Dhoho,4.6,201
2026-03-11 19:40:00,Juanda,3.0,264
2026-03-11 19:40:00,Perak,4.3,266
2026-03-11 19:40:00,Bawean,14.4,261
2026-03-11 19:40:00,Kalianget,3.2,274
2026-03-11 19:40:00,Banyuwangi,2.4,247
2026-03-11 19:40:00,KarangPloso,4.8,216
2026-03-11 19:40:00,Tretes,5.1,211
2026-03-11 19:40:00,KarangKates,1.9,45
2026-03-11 19:40:00,Sawahan,3.9,205
2026-03-11 19:40:00,Tuban,10.5,241
2026-03-11 19:40:00,Pacitan,5.1,309
2026-03-11 19:40:00,Dhoho,4.6,201
2026-03-11 19:50:00,Juanda,3.0,264
2026-03-11 19:50:00,Perak,2.0,0
2026-03-11 19:50:00,Bawean,14.4,261
2026-03-11 19:50:00,Kalianget,3.2,274
2026-03-11 19:50:00,Banyuwangi,2.4,247
2026-03-11 19:50:00,KarangPloso,4.8,216
2026-03-11 19:50:00,Tretes,5.1,211
2026-03-11 19:50:00,KarangKates,1.9,45
2026-03-11 19:50:00,Sawahan,3.9,205
2026-03-11 19:50:00,Tuban,10.5,241
2026-03-11 19:50:00,Pacitan,5.1,309
2026-03-11 19:50:00,Dhoho,4.6,201
2026-03-11 20:00:00,Juanda,3.0,264
2026-03-11 20:00:00,Perak,4.3,266
2026-03-11 20:00:00,Bawean,14.4,261
2026-03-11 20:00:00,Kalianget,3.2,274
2026-03-11 20:00:00,Banyuwangi,2.4,247
2026-03-11 20:00:00,KarangPloso,4.8,216
2026-03-11 20:00:00,Tretes,5.1,211
2026-03-11 20:00:00,KarangKates,1.9,45
2026-03-11 20:00:00,Sawahan,3.9,205
2026-03-11 20:00:00,Tuban,10.5,241
2026-03-11 20:00:00,Pacitan,5.1,309
2026-03-11 20:00:00,Dhoho,4.6,201
2026-03-11 20:10:00,Juanda,3.0,264
2026-03-11 20:10:00,Perak,4.3,266
2026-03-11 20:10:00,Bawean,14.4,261
2026-03-11 20:10:00,Kalianget,3.2,274
2026-03-11 20:10:00,Banyuwangi,2.4,247
2026-03-11 20:10:00,KarangPloso,4.8,216
2026-03-11 20:10:00,Tretes,5.1,211
2026-03-11 20:10:00,KarangKates,1.9,45
2026-03-11 20:10:00,Sawahan,3.9,205
2026-03-11 20:10:00,Tuban,10.5,241
2026-03-11 20:10:00,Pacitan,5.1,309
2026-03-11 20:10:00,Dhoho,4.6,201
2026-03-11 20:20:00,Juanda,3.0,264
2026-03-11 20:20:00,Perak,4.3,266
2026-03-11 20:20:00,Bawean,14.4,261
2026-03-11 20:20:00,Kalianget,3.2,274
2026-03-11 20:20:00,Banyuwangi,2.4,247
2026-03-11 20:20:00,KarangPloso,4.8,216
2026-03-11 20:20:00,Tretes,5.1,211
2026-03-11 20:20:00,KarangKates,1.9,45
2026-03-11 20:20:00,Sawahan,3.9,205
2026-03-11 20:20:00,Tuban,10.5,241
2026-03-11 20:20:00,Pacitan,5.1,309
2026-03-11 20:20:00,Dhoho,4.6,201
2026-03-11 20:30:00,Juanda,4.2,272
2026-03-11 20:30:00,Perak,6.0,263
2026-03-11 20:30:00,Bawean,14.4,261
2026-03-11 20:30:00,Kalianget,3.4,244
2026-03-11 20:30:00,Banyuwangi,2.4,247
2026-03-11 20:30:00,KarangPloso,4.6,210
2026-03-11 20:30:00,Tretes,4.6,211
2026-03-11 20:30:00,KarangKates,1.9,45
2026-03-11 20:30:00,Sawahan,3.9,205
2026-03-11 20:30:00,Tuban,10.5,241
2026-03-11 20:30:00,Pacitan,5.1,309
2026-03-11 20:30:00,Dhoho,4.5,212
2026-03-11 20:40:00,Juanda,2.0,0
2026-03-11 20:40:00,Perak,6.0,263
2026-03-11 20:40:00,Bawean,14.6,257
2026-03-11 20:40:00,Kalianget,3.4,244
2026-03-11 20:40:00,Banyuwangi,2.3,237
2026-03-11 20:40:00,KarangPloso,4.6,210
2026-03-11 20:40:00,Tretes,4.6,211
2026-03-11 20:40:00,KarangKates,1.3,60
2026-03-11 20:40:00,Sawahan,4.0,208
2026-03-11 20:40:00,Tuban,10.0,249
2026-03-11 20:40:00,Pacitan,5.3,306
2026-03-11 20:40:00,Dhoho,4.5,212
2026-03-11 20:50:00,Juanda,4.2,272
2026-03-11 20:50:00,Perak,6.0,263
2026-03-11 20:50:00,Bawean,14.6,257
2026-03-11 20:50:00,Kalianget,3.4,244
2026-03-11 20:50:00,Banyuwangi,2.3,237
2026-03-11 20:50:00,KarangPloso,4.6,210
2026-03-11 20:50:00,Tretes,4.6,211
2026-03-11 20:50:00,KarangKates,1.3,60
2026-03-11 20:50:00,Sawahan,4.0,208
2026-03-11 20:50:00,Tuban,10.0,249
2026-03-11 20:50:00,Pacitan,5.3,306
2026-03-11 20:50:00,Dhoho,4.5,212
2026-03-11 21:00:00,Juanda,4.2,272
2026-03-11 21:00:00,Perak,6.0,263
2026-03-11 21:00:00,Bawean,14.6,257
2026-03-11 21:00:00,Kalianget,3.4,244
2026-03-11 21:00:00,Banyuwangi,2.3,237
2026-03-11 21:00:00,KarangPloso,4.6,210
2026-03-11 21:00:00,Tretes,4.6,211
2026-03-11 21:00:00,KarangKates,1.3,60
2026-03-11 21:00:00,Sawahan,4.0,208
2026-03-11 21:00:00,Tuban,10.0,249
2026-03-11 21:00:00,Pacitan,5.3,306
2026-03-11 21:00:00,Dhoho,4.5,212
2026-03-11 21:10:00,Juanda,4.2,272
2026-03-11 21:10:00,Perak,6.0,263
2026-03-11 21:10:00,Bawean,14.6,257
2026-03-11 21:10:00,Kalianget,3.4,244
2026-03-11 21:10:00,Banyuwangi,2.3,237
2026-03-11 21:10:00,KarangPloso,4.6,210
2026-03-11 21:10:00,Tretes,4.6,211
2026-03-11 21:10:00,KarangKates,1.3,60
2026-03-11 21:10:00,Sawahan,4.0,208
2026-03-11 21:10:00,Tuban,10.0,249
2026-03-11 21:10:00,Pacitan,5.3,306
2026-03-11 21:10:00,Dhoho,4.5,212
2026-03-11 21:20:00,Juanda,4.2,272
2026-03-11 21:20:00,Perak,6.0,263
2026-03-11 21:20:00,Bawean,14.6,257
2026-03-11 21:20:00,Kalianget,3.4,244
2026-03-11 21:20:00,Banyuwangi,2.3,237
2026-03-11 21:20:00,KarangPloso,4.6,210
2026-03-11 21:20:00,Tretes,4.6,211
2026-03-11 21:20:00,KarangKates,1.3,60
2026-03-11 21:20:00,Sawahan,4.0,208
2026-03-11 21:20:00,Tuban,10.0,249
2026-03-11 21:20:00,Pacitan,5.3,306
2026-03-11 21:20:00,Dhoho,4.5,212
2026-03-11 21:30:00,Juanda,3.8,255
2026-03-11 21:30:00,Perak,5.5,264
2026-03-11 21:30:00,Bawean,14.6,257
2026-03-11 21:30:00,Kalianget,4.4,224
2026-03-11 21:30:00,Banyuwangi,2.8,224
2026-03-11 21:30:00,KarangPloso,4.8,213
2026-03-11 21:30:00,Tretes,4.6,211
2026-03-11 21:30:00,KarangKates,2.6,50
2026-03-11 21:30:00,Sawahan,4.0,208
2026-03-11 21:30:00,Tuban,10.0,249
2026-03-11 21:30:00,Pacitan,5.3,306
2026-03-11 21:30:00,Dhoho,4.5,212
2026-03-11 21:40:00,Juanda,3.8,255
2026-03-11 21:40:00,Perak,5.5,264
2026-03-11 21:40:00,Bawean,13.9,258
2026-03-11 21:40:00,Kalianget,4.4,224
2026-03-11 21:40:00,Banyuwangi,2.8,224
2026-03-11 21:40:00,KarangPloso,4.8,213
2026-03-11 21:40:00,Tretes,4.9,210
2026-03-11 21:40:00,KarangKates,2.6,50
2026-03-11 21:40:00,Sawahan,3.7,199
2026-03-11 21:40:00,Tuban,9.4,246
2026-03-11 21:40:00,Pacitan,5.2,297
2026-03-11 21:40:00,Dhoho,4.6,203
2026-03-11 21:50:00,Juanda,3.8,255
2026-03-11 21:50:00,Perak,5.5,264
2026-03-11 21:50:00,Bawean,13.9,258
2026-03-11 21:50:00,Kalianget,4.4,224
2026-03-11 21:50:00,Banyuwangi,2.8,224
2026-03-11 21:50:00,KarangPloso,4.8,213
2026-03-11 21:50:00,Tretes,4.9,210
2026-03-11 21:50:00,KarangKates,2.6,50
2026-03-11 21:50:00,Sawahan,3.7,199
2026-03-11 21:50:00,Tuban,9.4,246
2026-03-11 21:50:00,Pacitan,5.2,297
2026-03-11 21:50:00,Dhoho,4.6,203
2026-03-11 22:00:00,Juanda,3.8,255
